"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"128.1","2021-07-22"," 9:17:00 AM","2021-07-22"," 9:18:00 AM","CE","15950","Buy","25","2.40","1.90","","-12.50"
"128.2","2021-07-22"," 9:17:00 AM","2021-07-22"," 9:40:00 AM","PE","15550","Buy","25","2.45","1.95","","-12.50"
"128.3","2021-07-22"," 9:17:00 AM","2021-07-22"," 10:21:00 AM","CE","15850","Sell","25","5.65","3.30","","58.75"
"128.4","2021-07-22"," 9:17:00 AM","2021-07-22"," 10:21:00 AM","PE","15650","Sell","25","7.75","2.60","","128.75"
"129","2021-07-29"," 9:17:00 AM","2021-07-29"," 12:01:00 PM","","","","","","","13.27","241.25"
"129.1","2021-07-29"," 9:17:00 AM","2021-07-29"," 9:53:00 AM","CE","16000","Buy","25","1.30","1.05","","-6.25"
"129.2","2021-07-29"," 9:17:00 AM","2021-07-29"," 10:56:00 AM","PE","15600","Buy","25","3.50","2.80","","-17.50"
"129.3","2021-07-29"," 9:17:00 AM","2021-07-29"," 12:01:00 PM","CE","15900","Sell","25","3.90","1.65","","56.25"
"129.4","2021-07-29"," 9:17:00 AM","2021-07-29"," 12:01:00 PM","PE","15700","Sell","25","13.60","5.25","","208.75"
"130","2021-08-05"," 9:17:00 AM","2021-08-05"," 9:30:00 AM","","","","","","","13.26","-162.50"
"130.1","2021-08-05"," 9:17:00 AM","2021-08-05"," 9:30:00 AM","CE","16500","Buy","25","1.15","1.05","","-2.50"
"130.2","2021-08-05"," 9:17:00 AM","2021-08-05"," 9:30:00 AM","PE","16100","Buy","25","4.45","7.80","","83.75"
"130.3","2021-08-05"," 9:17:00 AM","2021-08-05"," 9:30:00 AM","CE","16400","Sell","25","3.25","1.55","","42.50"
"130.4","2021-08-05"," 9:17:00 AM","2021-08-05"," 9:30:00 AM","PE","16200","Sell","25","14.15","25.60","","-286.25"
"131","2021-08-12"," 9:17:00 AM","2021-08-12"," 1:49:00 PM","","","","","","","12.57","153.75"
"131.1","2021-08-12"," 9:17:00 AM","2021-08-12"," 9:21:00 AM","CE","16500","Buy","25","1.55","1.25","","-7.50"
"131.2","2021-08-12"," 9:17:00 AM","2021-08-12"," 10:23:00 AM","PE","16100","Buy","25","3.05","2.45","","-15.00"
"131.3","2021-08-12"," 9:17:00 AM","2021-08-12"," 1:49:00 PM","CE","16400","Sell","25","6.55","3.65","","72.50"
"131.4","2021-08-12"," 9:17:00 AM","2021-08-12"," 1:49:00 PM","PE","16200","Sell","25","6.25","2.10","","103.75"
"132","2021-08-18"," 9:17:00 AM","2021-08-18"," 11:36:00 AM","","","","","","","13.37","160.00"
"132.1","2021-08-18"," 9:17:00 AM","2021-08-18"," 9:36:00 AM","CE","16850","Buy","25","1.55","1.25","","-7.50"
"132.2","2021-08-18"," 9:17:00 AM","2021-08-18"," 9:21:00 AM","PE","16450","Buy","25","4.45","3.55","","-22.50"
"132.3","2021-08-18"," 9:17:00 AM","2021-08-18"," 11:36:00 AM","CE","16750","Sell","25","6.00","3.30","","67.50"
"132.4","2021-08-18"," 9:17:00 AM","2021-08-18"," 11:36:00 AM","PE","16550","Sell","25","9.00","4.10","","122.50"
"133","2021-08-26"," 9:17:00 AM","2021-08-26"," 12:40:00 PM","","","","","","","13.09","223.75"
"133.1","2021-08-26"," 9:17:00 AM","2021-08-26"," 9:19:00 AM","CE","16800","Buy","25","1.60","1.30","","-7.50"
"133.2","2021-08-26"," 9:17:00 AM","2021-08-26"," 9:19:00 AM","PE","16400","Buy","25","2.70","2.15","","-13.75"
"133.3","2021-08-26"," 9:17:00 AM","2021-08-26"," 12:40:00 PM","CE","16700","Sell","25","8.20","3.70","","112.50"
"133.4","2021-08-26"," 9:17:00 AM","2021-08-26"," 12:40:00 PM","PE","16500","Sell","25","8.45","3.15","","132.50"
"134","2021-09-02"," 9:17:00 AM","2021-09-02"," 1:41:00 PM","","","","","","","14.04","238.75"
"134.1","2021-09-02"," 9:17:00 AM","2021-09-02"," 9:35:00 AM","CE","17300","Buy","25","2.55","2.05","","-12.50"
"134.2","2021-09-02"," 9:17:00 AM","2021-09-02"," 9:19:00 AM","PE","16900","Buy","25","4.85","3.90","","-23.75"
"134.3","2021-09-02"," 9:17:00 AM","2021-09-02"," 1:41:00 PM","CE","17200","Sell","25","6.85","8.15","","-32.50"
"134.4","2021-09-02"," 9:17:00 AM","2021-09-02"," 1:41:00 PM","PE","17000","Sell","25","13.75","1.45","","307.50"
"135","2021-09-09"," 9:17:00 AM","2021-09-09"," 11:58:00 AM","","","","","","","13.90","218.75"
"135.1","2021-09-09"," 9:17:00 AM","2021-09-09"," 9:31:00 AM","CE","17550","Buy","25","1.45","1.15","","-7.50"
"135.2","2021-09-09"," 9:17:00 AM","2021-09-09"," 9:26:00 AM","PE","17150","Buy","25","4.20","3.35","","-21.25"
"135.3","2021-09-09"," 9:17:00 AM","2021-09-09"," 11:58:00 AM","CE","17450","Sell","25","4.95","3.60","","33.75"
"135.4","2021-09-09"," 9:17:00 AM","2021-09-09"," 11:58:00 AM","PE","17250","Sell","25","12.85","4.30","","213.75"
"136","2021-09-16"," 9:17:00 AM","2021-09-16"," 12:38:00 PM","","","","","","","13.82","128.75"
"136.1","2021-09-16"," 9:17:00 AM","2021-09-16"," 9:32:00 AM","CE","17750","Buy","25","1.45","1.15","","-7.50"
"136.2","2021-09-16"," 9:17:00 AM","2021-09-16"," 11:53:00 AM","PE","17350","Buy","25","2.75","2.20","","-13.75"
"136.3","2021-09-16"," 9:17:00 AM","2021-09-16"," 12:38:00 PM","CE","17650","Sell","25","4.80","2.90","","47.50"
"136.4","2021-09-16"," 9:17:00 AM","2021-09-16"," 12:38:00 PM","PE","17450","Sell","25","6.45","2.35","","102.50"
"137","2021-09-23"," 9:17:00 AM","2021-09-23"," 10:14:00 AM","","","","","","","15.88","-182.50"
"137.1","2021-09-23"," 9:17:00 AM","2021-09-23"," 9:19:00 AM","CE","17850","Buy","25","2.65","2.10","","-13.75"
"137.2","2021-09-23"," 9:17:00 AM","2021-09-23"," 10:14:00 AM","PE","17450","Buy","25","3.60","3.65","","1.25"
"137.3","2021-09-23"," 9:17:00 AM","2021-09-23"," 10:14:00 AM","CE","17750","Sell","25","10.60","22.00","","-285.00"
"137.4","2021-09-23"," 9:17:00 AM","2021-09-23"," 10:14:00 AM","PE","17550","Sell","25","9.95","5.35","","115.00"
"138","2021-09-30"," 9:17:00 AM","2021-09-30"," 12:17:00 PM","","","","","","","18.75","430.00"
"138.1","2021-09-30"," 9:17:00 AM","2021-09-30"," 9:29:00 AM","CE","17900","Buy","25","5.00","4.00","","-25.00"
"138.2","2021-09-30"," 9:17:00 AM","2021-09-30"," 9:41:00 AM","PE","17500","Buy","25","6.70","5.35","","-33.75"
"138.3","2021-09-30"," 9:17:00 AM","2021-09-30"," 12:17:00 PM","CE","17800","Sell","25","16.70","9.85","","171.25"
"138.4","2021-09-30"," 9:17:00 AM","2021-09-30"," 12:17:00 PM","PE","17600","Sell","25","19.40","6.70","","317.50"
"139","2021-10-07"," 9:17:00 AM","2021-10-07"," 12:48:00 PM","","","","","","","16.14","260.00"
"139.1","2021-10-07"," 9:17:00 AM","2021-10-07"," 9:20:00 AM","CE","18000","Buy","25","3.50","2.80","","-17.50"
"139.2","2021-10-07"," 9:17:00 AM","2021-10-07"," 11:11:00 AM","PE","17600","Buy","25","3.90","3.10","","-20.00"
"139.3","2021-10-07"," 9:17:00 AM","2021-10-07"," 12:48:00 PM","CE","17900","Sell","25","9.60","6.50","","77.50"
"139.4","2021-10-07"," 9:17:00 AM","2021-10-07"," 12:48:00 PM","PE","17700","Sell","25","12.20","3.40","","220.00"
"140","2021-10-14"," 9:17:00 AM","2021-10-14"," 11:19:00 AM","","","","","","","16.08","305.00"
"140.1","2021-10-14"," 9:17:00 AM","2021-10-14"," 9:20:00 AM","CE","18500","Buy","25","1.50","1.20","","-7.50"
"140.2","2021-10-14"," 9:17:00 AM","2021-10-14"," 10:55:00 AM","PE","18100","Buy","25","5.25","4.20","","-26.25"
"140.3","2021-10-14"," 9:17:00 AM","2021-10-14"," 11:19:00 AM","CE","18400","Sell","25","3.45","3.25","","5.00"
"140.4","2021-10-14"," 9:17:00 AM","2021-10-14"," 11:19:00 AM","PE","18200","Sell","25","20.50","7.15","","333.75"
"141","2021-10-21"," 9:17:00 AM","2021-10-21"," 10:17:00 AM","","","","","","","17.96","-348.75"
"141.1","2021-10-21"," 9:17:00 AM","2021-10-21"," 9:20:00 AM","CE","18550","Buy","25","3.85","3.10","","-18.75"
"141.2","2021-10-21"," 9:17:00 AM","2021-10-21"," 10:17:00 AM","PE","18150","Buy","25","5.60","21.40","","395.00"
"141.3","2021-10-21"," 9:17:00 AM","2021-10-21"," 10:17:00 AM","CE","18450","Sell","25","15.15","4.65","","262.50"
"141.4","2021-10-21"," 9:17:00 AM","2021-10-21"," 10:17:00 AM","PE","18250","Sell","25","19.30","58.80","","-987.50"
"142","2021-10-28"," 9:17:00 AM","2021-10-28"," 11:00:00 AM","","","","","","","17.13","-453.75"
"142.1","2021-10-28"," 9:17:00 AM","2021-10-28"," 9:19:00 AM","CE","18350","Buy","25","7.35","5.90","","-36.25"
"142.2","2021-10-28"," 9:17:00 AM","2021-10-28"," 9:25:00 AM","PE","17950","Buy","25","10.00","8.00","","-50.00"
"142.3","2021-10-28"," 9:17:00 AM","2021-10-28"," 11:00:00 AM","CE","18250","Sell","25","24.05","7.30","","418.75"
"142.4","2021-10-28"," 9:17:00 AM","2021-10-28"," 11:00:00 AM","PE","18050","Sell","25","26.50","57.95","","-786.25"
"143","2021-11-03"," 9:17:00 AM","2021-11-03"," 1:05:00 PM","","","","","","","16.84","-340.00"
"143.1","2021-11-03"," 9:17:00 AM","2021-11-03"," 10:11:00 AM","CE","18150","Buy","25","3.85","3.10","","-18.75"
"143.2","2021-11-03"," 9:17:00 AM","2021-11-03"," 9:24:00 AM","PE","17750","Buy","25","8.35","6.70","","-41.25"
"143.3","2021-11-03"," 9:17:00 AM","2021-11-03"," 1:05:00 PM","CE","18050","Sell","25","16.35","2.75","","340.00"
"143.4","2021-11-03"," 9:17:00 AM","2021-11-03"," 1:05:00 PM","PE","17850","Sell","25","19.60","44.40","","-620.00"
"144","2021-11-11"," 9:17:00 AM","2021-11-11"," 10:13:00 AM","","","","","","","16.25","-318.75"
"144.1","2021-11-11"," 9:17:00 AM","2021-11-11"," 10:13:00 AM","CE","18150","Buy","25","3.75","3.50","","-6.25"
"144.2","2021-11-11"," 9:17:00 AM","2021-11-11"," 9:25:00 AM","PE","17750","Buy","25","5.80","4.65","","-28.75"
"144.3","2021-11-11"," 9:17:00 AM","2021-11-11"," 10:13:00 AM","CE","18050","Sell","25","14.90","7.50","","185.00"
"144.4","2021-11-11"," 9:17:00 AM","2021-11-11"," 10:13:00 AM","PE","17850","Sell","25","19.35","38.10","","-468.75"
"145","2021-11-18"," 9:17:00 AM","2021-11-18"," 10:03:00 AM","","","","","","","14.56","-291.25"
"145.1","2021-11-18"," 9:17:00 AM","2021-11-18"," 9:29:00 AM","CE","18150","Buy","25","3.70","2.95","","-18.75"
"145.2","2021-11-18"," 9:17:00 AM","2021-11-18"," 10:03:00 AM","PE","17750","Buy","25","7.55","17.65","","252.50"
"145.3","2021-11-18"," 9:17:00 AM","2021-11-18"," 10:03:00 AM","CE","18050","Sell","25","9.85","3.30","","163.75"
"145.4","2021-11-18"," 9:17:00 AM","2021-11-18"," 10:03:00 AM","PE","17850","Sell","25","24.30","51.85","","-688.75"
"146","2021-11-25"," 9:17:00 AM","2021-11-25"," 12:11:00 PM","","","","","","","16.34","-393.75"
"146.1","2021-11-25"," 9:17:00 AM","2021-11-25"," 9:27:00 AM","CE","17600","Buy","25","4.60","3.70","","-22.50"
"146.2","2021-11-25"," 9:17:00 AM","2021-11-25"," 9:20:00 AM","PE","17200","Buy","25","11.90","9.50","","-60.00"
"146.3","2021-11-25"," 9:17:00 AM","2021-11-25"," 12:11:00 PM","CE","17500","Sell","25","19.15","51.70","","-813.75"
"146.4","2021-11-25"," 9:17:00 AM","2021-11-25"," 12:11:00 PM","PE","17300","Sell","25","26.25","6.15","","502.50"
"147","2021-12-02"," 9:17:00 AM","2021-12-02"," 2:03:00 PM","","","","","","","19.05","731.25"
"147.1","2021-12-02"," 9:17:00 AM","2021-12-02"," 9:26:00 AM","CE","17400","Buy","25","4.85","3.90","","-23.75"
"147.2","2021-12-02"," 9:17:00 AM","2021-12-02"," 9:18:00 AM","PE","17000","Buy","25","18.70","14.95","","-93.75"
"147.3","2021-12-02"," 9:17:00 AM","2021-12-02"," 2:03:00 PM","CE","17300","Sell","25","21.35","22.20","","-21.25"
"147.4","2021-12-02"," 9:17:00 AM","2021-12-02"," 2:03:00 PM","PE","17100","Sell","25","37.35","2.55","","870.00"
"148","2021-12-09"," 9:17:00 AM","2021-12-09"," 9:26:00 AM","","","","","","","16.55","-378.75"
"148.1","2021-12-09"," 9:17:00 AM","2021-12-09"," 9:20:00 AM","CE","17750","Buy","25","1.70","1.35","","-8.75"
"148.2","2021-12-09"," 9:17:00 AM","2021-12-09"," 9:26:00 AM","PE","17350","Buy","25","9.15","27.00","","446.25"
"148.3","2021-12-09"," 9:17:00 AM","2021-12-09"," 9:26:00 AM","CE","17650","Sell","25","8.90","2.90","","150.00"
"148.4","2021-12-09"," 9:17:00 AM","2021-12-09"," 9:26:00 AM","PE","17450","Sell","25","25.70","64.35","","-966.25"
"149","2021-12-16"," 9:17:00 AM","2021-12-16"," 10:07:00 AM","","","","","","","16.03","-288.75"
"149.1","2021-12-16"," 9:17:00 AM","2021-12-16"," 9:22:00 AM","CE","17550","Buy","25","4.80","3.85","","-23.75"
"149.2","2021-12-16"," 9:17:00 AM","2021-12-16"," 10:07:00 AM","PE","17150","Buy","25","5.60","18.95","","333.75"
"149.3","2021-12-16"," 9:17:00 AM","2021-12-16"," 10:07:00 AM","CE","17450","Sell","25","16.15","4.20","","298.75"
"149.4","2021-12-16"," 9:17:00 AM","2021-12-16"," 10:07:00 AM","PE","17250","Sell","25","16.45","52.35","","-897.50"
"150","2021-12-23"," 9:17:00 AM","2021-12-23"," 11:58:00 AM","","","","","","","16.33","355.00"
"150.1","2021-12-23"," 9:17:00 AM","2021-12-23"," 9:35:00 AM","CE","17250","Buy","25","2.15","1.70","","-11.25"
"150.2","2021-12-23"," 9:17:00 AM","2021-12-23"," 9:29:00 AM","PE","16850","Buy","25","6.60","5.30","","-32.50"
"150.3","2021-12-23"," 9:17:00 AM","2021-12-23"," 11:58:00 AM","CE","17150","Sell","25","11.35","5.60","","143.75"
"150.4","2021-12-23"," 9:17:00 AM","2021-12-23"," 11:58:00 AM","PE","16950","Sell","25","17.25","7.05","","255.00"
"151","2021-12-30"," 9:17:00 AM","2021-12-30"," 2:06:00 PM","","","","","","","16.49","446.25"
"151.1","2021-12-30"," 9:17:00 AM","2021-12-30"," 9:28:00 AM","CE","17350","Buy","25","2.80","2.25","","-13.75"
"151.2","2021-12-30"," 9:17:00 AM","2021-12-30"," 9:18:00 AM","PE","16950","Buy","25","4.65","3.70","","-23.75"
"151.3","2021-12-30"," 9:17:00 AM","2021-12-30"," 2:06:00 PM","CE","17250","Sell","25","17.15","12.25","","122.50"
"151.4","2021-12-30"," 9:17:00 AM","2021-12-30"," 2:06:00 PM","PE","17050","Sell","25","15.00","0.55","","361.25"
"152","2022-01-06"," 9:17:00 AM","2022-01-06"," 9:36:00 AM","","","","","","","17.66","-358.75"
"152.1","2022-01-06"," 9:17:00 AM","2022-01-06"," 9:20:00 AM","CE","17950","Buy","25","3.20","2.55","","-16.25"
"152.2","2022-01-06"," 9:17:00 AM","2022-01-06"," 9:23:00 AM","PE","17550","Buy","25","6.90","5.50","","-35.00"
"152.3","2022-01-06"," 9:17:00 AM","2022-01-06"," 9:36:00 AM","CE","17850","Sell","25","17.65","6.40","","281.25"
"152.4","2022-01-06"," 9:17:00 AM","2022-01-06"," 9:36:00 AM","PE","17650","Sell","25","14.45","38.00","","-588.75"
"153","2022-01-13"," 9:17:00 AM","2022-01-13"," 10:57:00 AM","","","","","","","17.44","437.50"
"153.1","2022-01-13"," 9:17:00 AM","2022-01-13"," 9:24:00 AM","CE","18400","Buy","25","2.30","1.85","","-11.25"
"153.2","2022-01-13"," 9:17:00 AM","2022-01-13"," 9:18:00 AM","PE","18000","Buy","25","5.65","4.50","","-28.75"
"153.3","2022-01-13"," 9:17:00 AM","2022-01-13"," 10:57:00 AM","CE","18300","Sell","25","16.25","6.40","","246.25"
"153.4","2022-01-13"," 9:17:00 AM","2022-01-13"," 10:57:00 AM","PE","18100","Sell","25","16.20","6.95","","231.25"
"154","2022-01-20"," 9:17:00 AM","2022-01-20"," 11:27:00 AM","","","","","","","17.92","-287.50"
"154.1","2022-01-20"," 9:17:00 AM","2022-01-20"," 9:19:00 AM","CE","18100","Buy","25","3.95","3.15","","-20.00"
"154.2","2022-01-20"," 9:17:00 AM","2022-01-20"," 9:43:00 AM","PE","17700","Buy","25","2.35","1.90","","-11.25"
"154.3","2022-01-20"," 9:17:00 AM","2022-01-20"," 11:27:00 AM","CE","18000","Sell","25","17.00","2.90","","352.50"
"154.4","2022-01-20"," 9:17:00 AM","2022-01-20"," 11:27:00 AM","PE","17800","Sell","25","12.30","36.65","","-608.75"
"155","2022-01-27"," 9:17:00 AM","2022-01-27"," 9:51:00 AM","","","","","","","23.41","930.00"
"155.1","2022-01-27"," 9:17:00 AM","2022-01-27"," 9:32:00 AM","CE","17200","Buy","25","12.20","9.75","","-61.25"
"155.2","2022-01-27"," 9:17:00 AM","2022-01-27"," 9:18:00 AM","PE","16800","Buy","25","44.70","35.75","","-223.75"
"155.3","2022-01-27"," 9:17:00 AM","2022-01-27"," 9:51:00 AM","CE","17100","Sell","25","37.10","18.15","","473.75"
"155.4","2022-01-27"," 9:17:00 AM","2022-01-27"," 9:51:00 AM","PE","16900","Sell","25","71.55","41.90","","741.25"
"156","2022-02-03"," 9:17:00 AM","2022-02-03"," 12:03:00 PM","","","","","","","18.64","-296.25"
"156.1","2022-02-03"," 9:17:00 AM","2022-02-03"," 9:18:00 AM","CE","17950","Buy","25","3.85","3.10","","-18.75"
"156.2","2022-02-03"," 9:17:00 AM","2022-02-03"," 12:03:00 PM","PE","17550","Buy","25","3.95","12.55","","215.00"
"156.3","2022-02-03"," 9:17:00 AM","2022-02-03"," 12:03:00 PM","CE","17850","Sell","25","15.35","1.80","","338.75"
"156.4","2022-02-03"," 9:17:00 AM","2022-02-03"," 12:03:00 PM","PE","17650","Sell","25","12.95","46.20","","-831.25"
"157","2022-02-10"," 9:17:00 AM","2022-02-10"," 9:46:00 AM","","","","","","","18.71","-336.25"
"157.1","2022-02-10"," 9:17:00 AM","2022-02-10"," 9:46:00 AM","CE","17750","Buy","25","1.70","1.60","","-2.50"
"157.2","2022-02-10"," 9:17:00 AM","2022-02-10"," 9:46:00 AM","PE","17350","Buy","25","7.35","22.75","","385.00"
"157.3","2022-02-10"," 9:17:00 AM","2022-02-10"," 9:46:00 AM","CE","17650","Sell","25","10.40","5.60","","120.00"
"157.4","2022-02-10"," 9:17:00 AM","2022-02-10"," 9:46:00 AM","PE","17450","Sell","25","23.50","57.05","","-838.75"
"158","2022-02-17"," 9:17:00 AM","2022-02-17"," 9:35:00 AM","","","","","","","20.25","-413.75"
"158.1","2022-02-17"," 9:17:00 AM","2022-02-17"," 9:18:00 AM","CE","17600","Buy","25","4.10","3.30","","-20.00"
"158.2","2022-02-17"," 9:17:00 AM","2022-02-17"," 9:35:00 AM","PE","17200","Buy","25","9.30","30.95","","541.25"
"158.3","2022-02-17"," 9:17:00 AM","2022-02-17"," 9:35:00 AM","CE","17500","Sell","25","17.95","12.25","","142.50"
"158.4","2022-02-17"," 9:17:00 AM","2022-02-17"," 9:35:00 AM","PE","17300","Sell","25","20.75","63.85","","-1077.50"
"159","2022-02-24"," 9:17:00 AM","2022-02-24"," 9:48:00 AM","","","","","","","29.41","-840.00"
"159.1","2022-02-24"," 9:17:00 AM","2022-02-24"," 9:23:00 AM","CE","16850","Buy","25","32.90","26.30","","-165.00"
"159.2","2022-02-24"," 9:17:00 AM","2022-02-24"," 9:21:00 AM","PE","16450","Buy","25","50.65","40.50","","-253.75"
"159.3","2022-02-24"," 9:17:00 AM","2022-02-24"," 9:48:00 AM","CE","16750","Sell","25","78.85","23.25","","1390.00"
"159.4","2022-02-24"," 9:17:00 AM","2022-02-24"," 9:48:00 AM","PE","16550","Sell","25","69.00","141.45","","-1811.25"
"160","2022-03-03"," 9:17:00 AM","2022-03-03"," 1:01:00 PM","","","","","","","27.57","-610.00"
"160.1","2022-03-03"," 9:17:00 AM","2022-03-03"," 9:18:00 AM","CE","16950","Buy","25","10.55","8.45","","-52.50"
"160.2","2022-03-03"," 9:17:00 AM","2022-03-03"," 1:01:00 PM","PE","16550","Buy","25","24.50","69.60","","1127.50"
"160.3","2022-03-03"," 9:17:00 AM","2022-03-03"," 1:01:00 PM","CE","16850","Sell","25","33.65","1.25","","810.00"
"160.4","2022-03-03"," 9:17:00 AM","2022-03-03"," 1:01:00 PM","PE","16650","Sell","25","43.00","142.80","","-2495.00"
"161","2022-03-10"," 9:17:00 AM","2022-03-10"," 12:17:00 PM","","","","","","","25.18","848.75"
"161.1","2022-03-10"," 9:17:00 AM","2022-03-10"," 9:31:00 AM","CE","16850","Buy","25","16.05","12.85","","-80.00"
"161.2","2022-03-10"," 9:17:00 AM","2022-03-10"," 9:19:00 AM","PE","16450","Buy","25","19.75","15.80","","-98.75"
"161.3","2022-03-10"," 9:17:00 AM","2022-03-10"," 12:17:00 PM","CE","16750","Sell","25","37.95","26.25","","292.50"
"161.4","2022-03-10"," 9:17:00 AM","2022-03-10"," 12:17:00 PM","PE","16550","Sell","25","45.20","15.80","","735.00"
"162","2022-03-17"," 9:17:00 AM","2022-03-17"," 2:46:00 PM","","","","","","","22.39","693.75"
"162.1","2022-03-17"," 9:17:00 AM","2022-03-17"," 9:26:00 AM","CE","17400","Buy","25","8.25","6.60","","-41.25"
"162.2","2022-03-17"," 9:17:00 AM","2022-03-17"," 9:19:00 AM","PE","17000","Buy","25","18.10","14.50","","-90.00"
"162.3","2022-03-17"," 9:17:00 AM","2022-03-17"," 2:46:00 PM","CE","17300","Sell","25","28.40","31.55","","-78.75"
"162.4","2022-03-17"," 9:17:00 AM","2022-03-17"," 2:46:00 PM","PE","17100","Sell","25","37.00","0.85","","903.75"
"163","2022-03-24"," 9:17:00 AM","2022-03-24"," 12:31:00 PM","","","","","","","25.04","605.00"
"163.1","2022-03-24"," 9:17:00 AM","2022-03-24"," 12:15:00 PM","CE","17350","Buy","25","6.95","5.55","","-35.00"
"163.2","2022-03-24"," 9:17:00 AM","2022-03-24"," 9:20:00 AM","PE","16950","Buy","25","15.20","12.15","","-76.25"
"163.3","2022-03-24"," 9:17:00 AM","2022-03-24"," 12:31:00 PM","CE","17250","Sell","25","23.60","15.65","","198.75"
"163.4","2022-03-24"," 9:17:00 AM","2022-03-24"," 12:31:00 PM","PE","17050","Sell","25","32.70","12.00","","517.50"
"164","2022-03-31"," 9:17:00 AM","2022-03-31"," 1:02:00 PM","","","","","","","20.68","398.75"
"164.1","2022-03-31"," 9:17:00 AM","2022-03-31"," 9:26:00 AM","CE","17750","Buy","25","1.25","1.00","","-6.25"
"164.2","2022-03-31"," 9:17:00 AM","2022-03-31"," 9:33:00 AM","PE","17350","Buy","25","9.05","7.25","","-45.00"
"164.3","2022-03-31"," 9:17:00 AM","2022-03-31"," 1:02:00 PM","CE","17650","Sell","25","7.95","2.15","","145.00"
"164.4","2022-03-31"," 9:17:00 AM","2022-03-31"," 1:02:00 PM","PE","17450","Sell","25","22.35","10.15","","305.00"
"165","2022-04-07"," 9:17:00 AM","2022-04-07"," 11:41:00 AM","","","","","","","19.39","372.50"
"165.1","2022-04-07"," 9:17:00 AM","2022-04-07"," 9:38:00 AM","CE","17950","Buy","25","2.60","2.10","","-12.50"
"165.2","2022-04-07"," 9:17:00 AM","2022-04-07"," 9:20:00 AM","PE","17550","Buy","25","5.05","4.05","","-25.00"
"165.3","2022-04-07"," 9:17:00 AM","2022-04-07"," 11:41:00 AM","CE","17850","Sell","25","8.60","3.65","","123.75"
"165.4","2022-04-07"," 9:17:00 AM","2022-04-07"," 11:41:00 AM","PE","17650","Sell","25","19.40","7.95","","286.25"
"166","2022-04-13"," 9:17:00 AM","2022-04-13"," 10:27:00 AM","","","","","","","17.51","-285.00"
"166.1","2022-04-13"," 9:17:00 AM","2022-04-13"," 10:27:00 AM","CE","17800","Buy","25","2.00","1.90","","-2.50"
"166.2","2022-04-13"," 9:17:00 AM","2022-04-13"," 9:47:00 AM","PE","17400","Buy","25","2.20","1.75","","-11.25"
"166.3","2022-04-13"," 9:17:00 AM","2022-04-13"," 10:27:00 AM","CE","17700","Sell","25","10.40","5.45","","123.75"
"166.4","2022-04-13"," 9:17:00 AM","2022-04-13"," 10:27:00 AM","PE","17500","Sell","25","9.15","24.95","","-395.00"
"167","2022-04-21"," 9:17:00 AM","2022-04-21"," 11:10:00 AM","","","","","","","18.05","-202.50"
"167.1","2022-04-21"," 9:17:00 AM","2022-04-21"," 9:18:00 AM","CE","17450","Buy","25","1.80","1.45","","-8.75"
"167.2","2022-04-21"," 9:17:00 AM","2022-04-21"," 9:23:00 AM","PE","17050","Buy","25","6.00","4.80","","-30.00"
"167.3","2022-04-21"," 9:17:00 AM","2022-04-21"," 11:10:00 AM","CE","17350","Sell","25","7.50","23.10","","-390.00"
"167.4","2022-04-21"," 9:17:00 AM","2022-04-21"," 11:10:00 AM","PE","17150","Sell","25","15.25","6.20","","226.25"
"168","2022-04-28"," 9:17:00 AM","2022-04-28"," 11:46:00 AM","","","","","","","20.14","475.00"
"168.1","2022-04-28"," 9:17:00 AM","2022-04-28"," 9:23:00 AM","CE","17350","Buy","25","2.60","2.10","","-12.50"
"168.2","2022-04-28"," 9:17:00 AM","2022-04-28"," 10:57:00 AM","PE","16950","Buy","25","7.70","6.15","","-38.75"
"168.3","2022-04-28"," 9:17:00 AM","2022-04-28"," 11:46:00 AM","CE","17250","Sell","25","12.20","4.95","","181.25"
"168.4","2022-04-28"," 9:17:00 AM","2022-04-28"," 11:46:00 AM","PE","17050","Sell","25","24.00","10.20","","345.00"
"169","2022-05-05"," 9:17:00 AM","2022-05-05"," 12:08:00 PM","","","","","","","20.44","501.25"
"169.1","2022-05-05"," 9:17:00 AM","2022-05-05"," 9:20:00 AM","CE","17050","Buy","25","7.60","6.10","","-37.50"
"169.2","2022-05-05"," 9:17:00 AM","2022-05-05"," 9:43:00 AM","PE","16650","Buy","25","10.00","8.00","","-50.00"
"169.3","2022-05-05"," 9:17:00 AM","2022-05-05"," 12:08:00 PM","CE","16950","Sell","25","19.45","11.35","","202.50"
"169.4","2022-05-05"," 9:17:00 AM","2022-05-05"," 12:08:00 PM","PE","16750","Sell","25","26.35","10.90","","386.25"
"170","2022-05-12"," 9:17:00 AM","2022-05-12"," 9:40:00 AM","","","","","","","23.25","-467.50"
"170.1","2022-05-12"," 9:17:00 AM","2022-05-12"," 9:35:00 AM","CE","16200","Buy","25","7.30","5.85","","-36.25"
"170.2","2022-05-12"," 9:17:00 AM","2022-05-12"," 9:40:00 AM","PE","15800","Buy","25","14.70","44.85","","753.75"
"170.3","2022-05-12"," 9:17:00 AM","2022-05-12"," 9:40:00 AM","CE","16100","Sell","25","23.20","11.60","","290.00"
"170.4","2022-05-12"," 9:17:00 AM","2022-05-12"," 9:40:00 AM","PE","15900","Sell","25","34.40","93.40","","-1475.00"
