"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"74","2020-07-09"," 9:17:00 AM","2020-07-09"," 9:32:00 AM","","","","","","","25.87","-208.75"
"74.1","2020-07-09"," 9:17:00 AM","2020-07-09"," 9:32:00 AM","CE","10750","Buy","25","34.00","27.20","","-170.00"
"74.2","2020-07-09"," 9:17:00 AM","2020-07-09"," 9:19:00 AM","CE","10850","Sell","25","7.65","9.20","","-38.75"
"75","2020-07-16"," 9:17:00 AM","2020-07-16"," 9:30:00 AM","","","","","","","26.58","-157.50"
"75.1","2020-07-16"," 9:17:00 AM","2020-07-16"," 9:30:00 AM","CE","10650","Buy","25","25.75","20.60","","-128.75"
"75.2","2020-07-16"," 9:17:00 AM","2020-07-16"," 9:18:00 AM","CE","10750","Sell","25","5.85","7.00","","-28.75"
"76","2020-07-23"," 9:17:00 AM","2020-07-23"," 11:16:00 AM","","","","","","","24.76","448.75"
"76.1","2020-07-23"," 9:17:00 AM","2020-07-23"," 11:16:00 AM","CE","11150","Buy","25","27.15","45.75","","465.00"
"76.2","2020-07-23"," 9:17:00 AM","2020-07-23"," 9:18:00 AM","CE","11250","Sell","25","3.15","3.80","","-16.25"
"77","2020-07-30"," 9:17:00 AM","2020-07-30"," 12:38:00 PM","","","","","","","24.03","-201.25"
"77.1","2020-07-30"," 9:17:00 AM","2020-07-30"," 12:38:00 PM","CE","11250","Buy","25","34.80","27.85","","-173.75"
"77.2","2020-07-30"," 9:17:00 AM","2020-07-30"," 9:21:00 AM","CE","11350","Sell","25","5.45","6.55","","-27.50"
"78","2020-08-06"," 9:17:00 AM","2020-08-06"," 10:21:00 AM","","","","","","","23.38","520.00"
"78.1","2020-08-06"," 9:17:00 AM","2020-08-06"," 10:21:00 AM","CE","11150","Buy","25","36.80","59.35","","563.75"
"78.2","2020-08-06"," 9:17:00 AM","2020-08-06"," 9:37:00 AM","CE","11250","Sell","25","8.80","10.55","","-43.75"
"79","2020-08-13"," 9:17:00 AM","2020-08-13"," 3:15:00 PM","","","","","","","20.68","-67.50"
"79.1","2020-08-13"," 9:17:00 AM","2020-08-13"," 10:14:00 AM","CE","11350","Buy","25","33.85","27.10","","-168.75"
"79.2","2020-08-13"," 9:17:00 AM","2020-08-13"," 3:15:00 PM","CE","11450","Sell","25","4.10","0.05","","101.25"
"80","2020-08-20"," 9:17:00 AM","2020-08-20"," 12:36:00 PM","","","","","","","20.71","-216.25"
"80.1","2020-08-20"," 9:17:00 AM","2020-08-20"," 12:36:00 PM","CE","11300","Buy","25","38.60","30.90","","-192.50"
"80.2","2020-08-20"," 9:17:00 AM","2020-08-20"," 9:18:00 AM","CE","11400","Sell","25","4.75","5.70","","-23.75"
"81","2020-08-27"," 9:17:00 AM","2020-08-27"," 3:15:00 PM","","","","","","","19.30","-81.25"
"81.1","2020-08-27"," 9:17:00 AM","2020-08-27"," 10:00:00 AM","CE","11600","Buy","25","26.40","21.10","","-132.50"
"81.2","2020-08-27"," 9:17:00 AM","2020-08-27"," 3:15:00 PM","CE","11700","Sell","25","2.10","0.05","","51.25"
"82","2020-09-03"," 9:17:00 AM","2020-09-03"," 3:15:00 PM","","","","","","","20.24","-62.50"
"82.1","2020-09-03"," 9:17:00 AM","2020-09-03"," 9:19:00 AM","CE","11600","Buy","25","21.75","17.40","","-108.75"
"82.2","2020-09-03"," 9:17:00 AM","2020-09-03"," 3:15:00 PM","CE","11700","Sell","25","1.90","0.05","","46.25"
"83","2020-09-10"," 9:17:00 AM","2020-09-10"," 10:39:00 AM","","","","","","","21.82","-132.50"
"83.1","2020-09-10"," 9:17:00 AM","2020-09-10"," 9:19:00 AM","CE","11350","Buy","25","25.00","20.00","","-125.00"
"83.2","2020-09-10"," 9:17:00 AM","2020-09-10"," 10:39:00 AM","CE","11450","Sell","25","1.45","1.75","","-7.50"
"84","2020-09-17"," 9:17:00 AM","2020-09-17"," 10:37:00 AM","","","","","","","19.89","365.00"
"84.1","2020-09-17"," 9:17:00 AM","2020-09-17"," 10:37:00 AM","CE","11550","Buy","25","22.05","37.10","","376.25"
"84.2","2020-09-17"," 9:17:00 AM","2020-09-17"," 9:36:00 AM","CE","11650","Sell","25","2.20","2.65","","-11.25"
"85","2020-09-24"," 9:17:00 AM","2020-09-24"," 3:15:00 PM","","","","","","","22.01","10.00"
"85.1","2020-09-24"," 9:17:00 AM","2020-09-24"," 9:21:00 AM","CE","11000","Buy","25","36.60","29.30","","-182.50"
"85.2","2020-09-24"," 9:17:00 AM","2020-09-24"," 3:15:00 PM","CE","11100","Sell","25","7.80","0.10","","192.50"
"86","2020-10-01"," 9:17:00 AM","2020-10-01"," 9:27:00 AM","","","","","","","18.82","356.25"
"86.1","2020-10-01"," 9:17:00 AM","2020-10-01"," 9:27:00 AM","CE","11350","Buy","25","21.85","36.55","","367.50"
"86.2","2020-10-01"," 9:17:00 AM","2020-10-01"," 9:18:00 AM","CE","11450","Sell","25","2.25","2.70","","-11.25"
"87","2020-10-08"," 9:17:00 AM","2020-10-08"," 3:15:00 PM","","","","","","","20.25","-53.75"
"87.1","2020-10-08"," 9:17:00 AM","2020-10-08"," 9:19:00 AM","CE","11850","Buy","25","26.45","21.15","","-132.50"
"87.2","2020-10-08"," 9:17:00 AM","2020-10-08"," 3:15:00 PM","CE","11950","Sell","25","3.30","0.15","","78.75"
"88","2020-10-15"," 9:17:00 AM","2020-10-15"," 3:15:00 PM","","","","","","","20.26","-26.25"
"88.1","2020-10-15"," 9:17:00 AM","2020-10-15"," 9:20:00 AM","CE","12000","Buy","25","25.85","20.70","","-128.75"
"88.2","2020-10-15"," 9:17:00 AM","2020-10-15"," 3:15:00 PM","CE","12100","Sell","25","4.20","0.10","","102.50"
"89","2020-10-22"," 9:17:00 AM","2020-10-22"," 9:31:00 AM","","","","","","","22.67","-292.50"
"89.1","2020-10-22"," 9:17:00 AM","2020-10-22"," 9:31:00 AM","CE","11900","Buy","25","47.05","37.65","","-235.00"
"89.2","2020-10-22"," 9:17:00 AM","2020-10-22"," 9:18:00 AM","CE","12000","Sell","25","11.45","13.75","","-57.50"
"90","2020-10-29"," 9:17:00 AM","2020-10-29"," 10:01:00 AM","","","","","","","23.49","578.75"
"90.1","2020-10-29"," 9:17:00 AM","2020-10-29"," 10:01:00 AM","CE","11650","Buy","25","41.25","66.40","","628.75"
"90.2","2020-10-29"," 9:17:00 AM","2020-10-29"," 9:22:00 AM","CE","11750","Sell","25","9.90","11.90","","-50.00"
"91","2020-11-05"," 9:17:00 AM","2020-11-05"," 9:31:00 AM","","","","","","","21.79","-280.00"
"91.1","2020-11-05"," 9:17:00 AM","2020-11-05"," 9:31:00 AM","CE","12050","Buy","25","44.00","35.20","","-220.00"
